,id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collId,recordId,references,decimalLongitude,decimalLatitude
136,7976960,NCU,,,PreservedSpecimen,b5292b6b-2fe6-4dc8-af37-2a263ffa2919,NCU00164415,352936,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia grandiflora,17263,L.,Magnolia,grandiflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Alabama,Choctaw,,,,0.0,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 14:17,,206,urn:uuid:b5292b6b-2fe6-4dc8-af37-2a263ffa2919,http://sernecportal.org/portal/collections/individual/index.php?occid=7976960,-88.2628359673,32.0192408281
137,7977093,NCU,,,PreservedSpecimen,501587fe-8444-41e0-881d-533e284a91f0,NCU00090165,561100,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia macrophylla,90971,Michx.,Magnolia,macrophylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Alabama,Choctaw,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 17:35,,206,urn:uuid:501587fe-8444-41e0-881d-533e284a91f0,http://sernecportal.org/portal/collections/individual/index.php?occid=7977093,-88.2628359673,32.0192408281
138,7977094,NCU,,,PreservedSpecimen,d61fbb25-ef08-430f-af52-c80629433353,NCU00090164,561099,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia macrophylla,90971,Michx.,Magnolia,macrophylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Alabama,Choctaw,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 17:35,,206,urn:uuid:d61fbb25-ef08-430f-af52-c80629433353,http://sernecportal.org/portal/collections/individual/index.php?occid=7977094,-88.2628359673,32.0192408281
139,7976961,NCU,,,PreservedSpecimen,31b5b7b4-5cef-46fe-9751-bccb318d900a,NCU00164416,375959,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia grandiflora,17263,L.,Magnolia,grandiflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Alabama,Clarke,,,,0.0,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 14:17,,206,urn:uuid:31b5b7b4-5cef-46fe-9751-bccb318d900a,http://sernecportal.org/portal/collections/individual/index.php?occid=7976961,-87.8309335174,31.6708788696
140,7977095,NCU,,,PreservedSpecimen,2f390d97-2d77-4fd8-a557-0985e32fa0e8,NCU00090166,414393,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia macrophylla,90971,Michx.,Magnolia,macrophylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Alabama,Clarke,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 17:35,,206,urn:uuid:2f390d97-2d77-4fd8-a557-0985e32fa0e8,http://sernecportal.org/portal/collections/individual/index.php?occid=7977095,-87.8309335174,31.6708788696
141,7976962,NCU,,,PreservedSpecimen,39a24f38-a66d-41c2-a403-a33adfdbcc91,NCU00164417,352844,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia grandiflora,17263,L.,Magnolia,grandiflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Alabama,Coffee,,,,0.0,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 14:17,,206,urn:uuid:39a24f38-a66d-41c2-a403-a33adfdbcc91,http://sernecportal.org/portal/collections/individual/index.php?occid=7976962,-85.9881918794,31.4026448434
142,7978062,NCU,,,PreservedSpecimen,bbf0df18-51b4-4236-9c2d-58de3b9ed7d1,NCU00164492,369944,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia fraseri,90974,Bartram,Magnolia,fraseri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Alabama,Coffee,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,12/3/15 9:05,,206,urn:uuid:bbf0df18-51b4-4236-9c2d-58de3b9ed7d1,http://sernecportal.org/portal/collections/individual/index.php?occid=7978062,-85.9881918794,31.4026448434
143,7976964,NCU,,,PreservedSpecimen,4a76940c-c897-48de-918e-e9cea2df09da,NCU00164418,352845,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia grandiflora,17263,L.,Magnolia,grandiflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Alabama,Conecuh,,,,0.0,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 14:17,,206,urn:uuid:4a76940c-c897-48de-918e-e9cea2df09da,http://sernecportal.org/portal/collections/individual/index.php?occid=7976964,-86.9936242347,31.4292971636
144,7978063,NCU,,,PreservedSpecimen,859ac70a-362a-474b-b752-a04836a1db08,NCU00164493,369943,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia fraseri,90974,Bartram,Magnolia,fraseri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Alabama,Conecuh,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,12/3/15 9:05,,206,urn:uuid:859ac70a-362a-474b-b752-a04836a1db08,http://sernecportal.org/portal/collections/individual/index.php?occid=7978063,-86.9936242347,31.4292971636
145,7976966,NCU,,,PreservedSpecimen,a339181f-4e55-489f-ae4e-598493e7475c,NCU00164419,352849,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia grandiflora,17263,L.,Magnolia,grandiflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Alabama,Covington,,,,0.0,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 14:18,,206,urn:uuid:a339181f-4e55-489f-ae4e-598493e7475c,http://sernecportal.org/portal/collections/individual/index.php?occid=7976966,-86.4512131774,31.2484833463
146,7976967,NCU,,,PreservedSpecimen,8548a8dc-0b32-45fa-8286-66546cd53631,NCU00164420,352853,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia grandiflora,17263,L.,Magnolia,grandiflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Alabama,Crenshaw,,,,0.0,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 14:18,,206,urn:uuid:8548a8dc-0b32-45fa-8286-66546cd53631,http://sernecportal.org/portal/collections/individual/index.php?occid=7976967,-86.3135537092,31.7315154043
147,7976968,NCU,,,PreservedSpecimen,20ce656e-46a5-4399-b60f-329ed6a49d8e,NCU00164421,352934,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia grandiflora,17263,L.,Magnolia,grandiflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Alabama,Dale,,,,0.0,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 14:18,,206,urn:uuid:20ce656e-46a5-4399-b60f-329ed6a49d8e,http://sernecportal.org/portal/collections/individual/index.php?occid=7976968,-85.611008823,31.4318335628
148,7976970,NCU,,,PreservedSpecimen,6ac97c4d-a516-4333-a78c-66c6695a7e34,NCU00164422,352855,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia grandiflora,17263,L.,Magnolia,grandiflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Alabama,Escambia,,,,0.0,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 14:18,,206,urn:uuid:6ac97c4d-a516-4333-a78c-66c6695a7e34,http://sernecportal.org/portal/collections/individual/index.php?occid=7976970,-87.1615638393,31.1261646479
149,7976973,NCU,,,PreservedSpecimen,6125a7fe-ea36-4d34-98aa-76ef285e4856,NCU00164423,352938,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia grandiflora,17263,L.,Magnolia,grandiflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Alabama,Geneva,,,,0.0,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 14:18,,206,urn:uuid:6125a7fe-ea36-4d34-98aa-76ef285e4856,http://sernecportal.org/portal/collections/individual/index.php?occid=7976973,-85.8389710381,31.0950187914
150,7978064,NCU,,,PreservedSpecimen,f5a23313-74aa-4eac-a478-9c5c2d89aae2,NCU00164494,369942,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia fraseri,90974,Bartram,Magnolia,fraseri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Alabama,Geneva,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,12/3/15 9:05,,206,urn:uuid:f5a23313-74aa-4eac-a478-9c5c2d89aae2,http://sernecportal.org/portal/collections/individual/index.php?occid=7978064,-85.8389710381,31.0950187914
151,7976974,NCU,,,PreservedSpecimen,2097bdf7-606a-4b09-a71f-83bfda89bc28,NCU00164424,352937,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia grandiflora,17263,L.,Magnolia,grandiflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Alabama,Houston,,,,0.0,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 14:18,,206,urn:uuid:2097bdf7-606a-4b09-a71f-83bfda89bc28,http://sernecportal.org/portal/collections/individual/index.php?occid=7976974,-85.3025303619,31.1531923893
152,7976975,NCU,,,PreservedSpecimen,16d3b4c3-0c9a-49f8-89bc-367c9d9d2d07,NCU00164425,385954,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia grandiflora,17263,L.,Magnolia,grandiflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Alabama,Lee,,,,0.0,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 14:19,,206,urn:uuid:16d3b4c3-0c9a-49f8-89bc-367c9d9d2d07,http://sernecportal.org/portal/collections/individual/index.php?occid=7976975,-85.3556115959,32.6011834977
153,7976976,NCU,,,PreservedSpecimen,8bae8af8-cd6e-40d4-845c-d8a7351d726f,NCU00164426,433413,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia grandiflora,17263,L.,Magnolia,grandiflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Alabama,Lee,,,,0.0,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 14:19,,206,urn:uuid:8bae8af8-cd6e-40d4-845c-d8a7351d726f,http://sernecportal.org/portal/collections/individual/index.php?occid=7976976,-85.3556115959,32.6011834977
154,7976978,NCU,,,PreservedSpecimen,a3c64522-b7cc-493f-a0ef-b5a5ae358dbf,NCU00164427,352847,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia grandiflora,17263,L.,Magnolia,grandiflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Alabama,Macon,,,,0.0,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 14:19,,206,urn:uuid:a3c64522-b7cc-493f-a0ef-b5a5ae358dbf,http://sernecportal.org/portal/collections/individual/index.php?occid=7976978,-85.6926066154,32.3860229779
155,7976979,NCU,,,PreservedSpecimen,fb97e018-d6ff-4dd6-b1ec-44c628454057,NCU00164428,352852,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia grandiflora,17263,L.,Magnolia,grandiflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Alabama,Marengo,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 17:35,,206,urn:uuid:fb97e018-d6ff-4dd6-b1ec-44c628454057,http://sernecportal.org/portal/collections/individual/index.php?occid=7976979,-87.7894889478,32.2476386467
156,7976980,NCU,,,PreservedSpecimen,e0950130-d900-4aa9-a6dc-b981fc67b5a1,NCU00164429,75276,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia grandiflora,17263,L.,Magnolia,grandiflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Alabama,Mobile,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 17:35,,206,urn:uuid:e0950130-d900-4aa9-a6dc-b981fc67b5a1,http://sernecportal.org/portal/collections/individual/index.php?occid=7976980,-88.2017898654,30.7942579159
157,7976982,NCU,,,PreservedSpecimen,0d9d12b2-9f64-4f37-8642-12a1bca1c19f,NCU00164430,352935,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia grandiflora,17263,L.,Magnolia,grandiflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Alabama,Mobile,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 17:35,,206,urn:uuid:0d9d12b2-9f64-4f37-8642-12a1bca1c19f,http://sernecportal.org/portal/collections/individual/index.php?occid=7976982,-88.2017898654,30.7942579159
158,7976983,NCU,,,PreservedSpecimen,38e47919-d280-4273-8297-9d5a573befa6,NCU00164431,75271,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia grandiflora,17263,L.,Magnolia,grandiflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Alabama,Mobile,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 17:35,,206,urn:uuid:38e47919-d280-4273-8297-9d5a573befa6,http://sernecportal.org/portal/collections/individual/index.php?occid=7976983,-88.2017898654,30.7942579159
159,7976984,NCU,,,PreservedSpecimen,b661ad9a-371c-4673-a8ee-224d81272507,NCU00164432,425140,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia grandiflora,17263,L.,Magnolia,grandiflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Alabama,Mobile,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 17:35,,206,urn:uuid:b661ad9a-371c-4673-a8ee-224d81272507,http://sernecportal.org/portal/collections/individual/index.php?occid=7976984,-88.2017898654,30.7942579159
160,7977145,NCU,,,PreservedSpecimen,5be50a0d-b18a-488b-874e-88fae450a25b,NCU00090184,492458,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia macrophylla,90971,Michx.,Magnolia,macrophylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Alabama,Mobile,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 17:35,,206,urn:uuid:5be50a0d-b18a-488b-874e-88fae450a25b,http://sernecportal.org/portal/collections/individual/index.php?occid=7977145,-88.2017898654,30.7942579159
161,7976985,NCU,,,PreservedSpecimen,f7c3461e-b9f3-4735-aa37-9aceb1722225,NCU00164433,352846,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia grandiflora,17263,L.,Magnolia,grandiflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Alabama,Monroe,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 17:35,,206,urn:uuid:f7c3461e-b9f3-4735-aa37-9aceb1722225,http://sernecportal.org/portal/collections/individual/index.php?occid=7976985,-87.3658146439,31.5706114553
162,7976987,NCU,,,PreservedSpecimen,60faab75-4928-4ab5-a1e6-9d826c0919e2,NCU00164434,352843,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia grandiflora,17263,L.,Magnolia,grandiflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Alabama,Russell,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 17:35,,206,urn:uuid:60faab75-4928-4ab5-a1e6-9d826c0919e2,http://sernecportal.org/portal/collections/individual/index.php?occid=7976987,-85.1848959698,32.2884296027
163,7976989,NCU,,,PreservedSpecimen,02b0e44e-0786-4251-85cf-899c594f60cd,NCU00164435,316621,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia grandiflora,17263,L.,Magnolia,grandiflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Alabama,Tuscaloosa,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 17:35,,206,urn:uuid:02b0e44e-0786-4251-85cf-899c594f60cd,http://sernecportal.org/portal/collections/individual/index.php?occid=7976989,-87.5250458068,33.2895489347
164,7977102,NCU,,,PreservedSpecimen,409a0b2c-1289-44e1-b82c-26749132fdad,NCU00090169,561097,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia macrophylla,90971,Michx.,Magnolia,macrophylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Alabama,Tuscaloosa,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 17:35,,206,urn:uuid:409a0b2c-1289-44e1-b82c-26749132fdad,http://sernecportal.org/portal/collections/individual/index.php?occid=7977102,-87.5250458068,33.2895489347
165,7977104,NCU,,,PreservedSpecimen,fd362d9b-d729-472e-a35f-fb39e403cfa2,NCU00090170,561098,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia macrophylla,90971,Michx.,Magnolia,macrophylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Alabama,Tuscaloosa,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 17:35,,206,urn:uuid:fd362d9b-d729-472e-a35f-fb39e403cfa2,http://sernecportal.org/portal/collections/individual/index.php?occid=7977104,-87.5250458068,33.2895489347
166,7977150,NCU,,,PreservedSpecimen,129e92a0-6b6a-431c-b617-433f455e30e8,NCU00090190,487221,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia macrophylla,90971,Michx.,Magnolia,macrophylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Alabama,Tuscaloosa,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 17:35,,206,urn:uuid:129e92a0-6b6a-431c-b617-433f455e30e8,http://sernecportal.org/portal/collections/individual/index.php?occid=7977150,-87.5250458068,33.2895489347
167,7977151,NCU,,,PreservedSpecimen,607eed41-b6f2-4a9d-8f98-e6dc69c3e1f5,NCU00090189,513694,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia macrophylla,90971,Michx.,Magnolia,macrophylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Alabama,Tuscaloosa,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 17:35,,206,urn:uuid:607eed41-b6f2-4a9d-8f98-e6dc69c3e1f5,http://sernecportal.org/portal/collections/individual/index.php?occid=7977151,-87.5250458068,33.2895489347
168,7978122,NCU,,,PreservedSpecimen,f8d52508-ae5a-418b-8828-2c243d671796,NCU00131420,595997,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia umbrella,90977,(L.) L.,Magnolia,umbrella,,,"Bryson, Charles T.; MacDonald, John R.",2005,,,,,,"Bryson, Charles T.","MacDonald, John R.",20519,5/2/05,2005.0,5.0,2.0,122.0,,,,dryer near creek and more mesic on slopes to S of bridge,,,,,,,,sterile,,,,,,,United States,Alabama,Tuscaloosa,,ca. 11 mi. SE of Windham Springs; just S jct. of Blue Creek and Watermelon Road (N33¡ 27.001' W087¡ 24.785' ). Ravine parallel to Watermelon Road,,,,WGS84,50.0,33¡ 27.001' N 087¡ 24.785' W,"Bryson, Charles T.; MacDonald, John R.",,,,[lat/long on original label],,,,,,,,en,wpmarinello,12/3/15 9:05,,206,urn:uuid:f8d52508-ae5a-418b-8828-2c243d671796,http://sernecportal.org/portal/collections/individual/index.php?occid=7978122,-87.5250458068,33.2895489347
169,7976991,NCU,,,PreservedSpecimen,34378803-b1f9-44b3-8b4a-616cab894a46,NCU00164436,352854,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia grandiflora,17263,L.,Magnolia,grandiflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Alabama,Washington,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 17:35,,206,urn:uuid:34378803-b1f9-44b3-8b4a-616cab894a46,http://sernecportal.org/portal/collections/individual/index.php?occid=7976991,-88.2071266113,31.4076647107
170,7976992,NCU,,,PreservedSpecimen,e908090a-73f2-4be7-942e-4da889f381cd,NCU00164437,352842,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia grandiflora,17263,L.,Magnolia,grandiflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Alabama,Wilcox,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 17:35,,206,urn:uuid:e908090a-73f2-4be7-942e-4da889f381cd,http://sernecportal.org/portal/collections/individual/index.php?occid=7976992,-87.3081940764,31.9892422433
171,7976999,NCU,,,PreservedSpecimen,afff96ce-3794-4cc7-9eac-7ace8b2717e4,NCU00164441,75272,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia grandiflora,17263,L.,Magnolia,grandiflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Florida,Gadsden,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 17:35,,206,urn:uuid:afff96ce-3794-4cc7-9eac-7ace8b2717e4,http://sernecportal.org/portal/collections/individual/index.php?occid=7976999,-84.6136659985,30.5794913355
172,7977001,NCU,,,PreservedSpecimen,956294d0-5b0c-445b-9750-40698a796377,NCU00164442,75273,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia grandiflora,17263,L.,Magnolia,grandiflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Florida,Gadsden,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 17:35,,206,urn:uuid:956294d0-5b0c-445b-9750-40698a796377,http://sernecportal.org/portal/collections/individual/index.php?occid=7977001,-84.6136659985,30.5794913355
173,7977002,NCU,,,PreservedSpecimen,6922e99e-9568-439c-8457-db1455caa4ed,NCU00164443,157272,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia grandiflora,17263,L.,Magnolia,grandiflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Florida,Gadsden,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 17:35,,206,urn:uuid:6922e99e-9568-439c-8457-db1455caa4ed,http://sernecportal.org/portal/collections/individual/index.php?occid=7977002,-84.6136659985,30.5794913355
174,7977006,NCU,,,PreservedSpecimen,8c10d4aa-4e24-4def-92b7-3333c698ce91,NCU00164444,492954,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia grandiflora,17263,L.,Magnolia,grandiflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Florida,Osceola,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 17:35,,206,urn:uuid:8c10d4aa-4e24-4def-92b7-3333c698ce91,http://sernecportal.org/portal/collections/individual/index.php?occid=7977006,-81.1495485848,28.0626612647
175,7977009,NCU,,,PreservedSpecimen,bd04acea-3ce5-4dce-8d99-87f9811ff552,NCU00164446,281991,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia grandiflora,17263,L.,Magnolia,grandiflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Georgia,Appling,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 17:35,,206,urn:uuid:bd04acea-3ce5-4dce-8d99-87f9811ff552,http://sernecportal.org/portal/collections/individual/index.php?occid=7977009,-82.2890299989,31.7492835749
176,7977011,NCU,,,PreservedSpecimen,a0b7e10d-6ee7-4dca-b73d-7d3f0e6988f0,NCU00164447,455741,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia grandiflora,17263,L.,Magnolia,grandiflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Georgia,Appling,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 17:35,,206,urn:uuid:a0b7e10d-6ee7-4dca-b73d-7d3f0e6988f0,http://sernecportal.org/portal/collections/individual/index.php?occid=7977011,-82.2890299989,31.7492835749
177,7977012,NCU,,,PreservedSpecimen,1d131d31-bc3d-430d-8b75-6f34725e13fb,NCU00164448,455744,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia grandiflora,17263,L.,Magnolia,grandiflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Georgia,Bacon,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 17:35,,206,urn:uuid:1d131d31-bc3d-430d-8b75-6f34725e13fb,http://sernecportal.org/portal/collections/individual/index.php?occid=7977012,-82.4527285177,31.553692196
178,7977013,NCU,,,PreservedSpecimen,fada9aa8-d612-48ce-afb2-821fc0f01592,NCU00164449,314380,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia grandiflora,17263,L.,Magnolia,grandiflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Georgia,Brooks,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 17:35,,206,urn:uuid:fada9aa8-d612-48ce-afb2-821fc0f01592,http://sernecportal.org/portal/collections/individual/index.php?occid=7977013,-83.5803217839,30.8419629537
179,7977014,NCU,,,PreservedSpecimen,2e2b2498-3a42-44f1-afe7-32e0e75add7b,NCU00164450,283714,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia grandiflora,17263,L.,Magnolia,grandiflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Georgia,Candler,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 17:35,,206,urn:uuid:2e2b2498-3a42-44f1-afe7-32e0e75add7b,http://sernecportal.org/portal/collections/individual/index.php?occid=7977014,-82.0736804166,32.4035126969
180,7977015,NCU,,,PreservedSpecimen,322d609d-5b72-4910-bb39-961daa9a1685,NCU00164451,289541,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia grandiflora,17263,L.,Magnolia,grandiflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Georgia,Charlton,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 17:35,,206,urn:uuid:322d609d-5b72-4910-bb39-961daa9a1685,http://sernecportal.org/portal/collections/individual/index.php?occid=7977015,-82.1379605849,30.7818364908
