STATE,COUNTYNAME,Combined,LAT,LON,,stateProvince,STATE_Abbrev,county,Cobmined,Lat,Long,,State,Abbreviation
CA,Del Norte,CA_Del Norte,41.74339735,-123.8965326,,South Carolina,SC,Dillon,SC_Dillon,34.39153336,-79.37889566,,,
CA,El Dorado,CA_El Dorado,38.77854557,-120.5246966,,South Carolina,SC,Dorchester,SC_Dorchester,33.07947344,-80.40524064,,,
CA,Fresno,CA_Fresno,36.75840362,-119.6503475,,South Carolina,SC,Edgefield,SC_Edgefield,33.77230036,-81.96655821,,,
CA,Glenn,CA_Glenn,39.59840472,-122.3921568,,South Carolina,SC,Georgetown,SC_Georgetown,33.2833551,-79.23533775,,,
CA,Humboldt,CA_Humboldt,40.6984898,-123.8734844,,South Carolina,SC,Greenwood,SC_Greenwood,34.15383046,-82.12589781,,,
CA,Imperial,CA_Imperial,33.03951168,-115.365296,,South Carolina,SC,Horry,SC_Horry,33.9215361,-78.99662622,,,
CA,Inyo,CA_Inyo,36.51111284,-117.4107179,,South Carolina,SC,Jasper,SC_Jasper,32.43709066,-81.03211789,,,
CA,Kern,CA_Kern,35.34291154,-118.7297917,,South Carolina,SC,Jasper,SC_Jasper,32.43709066,-81.03211789,,,
CA,Kings,CA_Kings,36.07534902,-119.8155604,,South Carolina,SC,Kershaw,SC_Kershaw,34.33877918,-80.59028164,,,
CA,Lake,CA_Lake,39.09968668,-122.7531862,,South Carolina,SC,Lancaster,SC_Lancaster,34.68675855,-80.70539952,,,
CA,Lassen,CA_Lassen,40.67357094,-120.5942909,,South Carolina,SC,Lee,SC_Lee,34.16330067,-80.25452909,,,
CA,Los Angeles,CA_Los Angeles,34.32027964,-118.2252225,,South Carolina,SC,Lee,SC_Lee,34.16330067,-80.25452909,,,
CA,Madera,CA_Madera,37.21804511,-119.7625859,,South Carolina,SC,Lexington,SC_Lexington,33.9022482,-81.27218683,,,
CA,Marin,CA_Marin,38.07250777,-122.7185265,,South Carolina,SC,Lexington,SC_Lexington,33.9022482,-81.27218683,,,
CA,Mariposa,CA_Mariposa,37.58154033,-119.905493,,South Carolina,SC,Richland,SC_Richland,34.02181014,-80.90306099,,,
CA,Mendocino,CA_Mendocino,39.44002973,-123.3911298,,South Carolina,SC,Sumter,SC_Sumter,33.91618503,-80.38230988,,,
CA,Merced,CA_Merced,37.19260655,-120.7180125,,South Carolina,SC,Williamsburg,SC_Williamsburg,33.61992702,-79.72771383,,,
CA,Modoc,CA_Modoc,41.58984246,-120.7249539,,Louisiana,LA,Rapides,LA_Rapides,31.19860799,-92.53323971,,,
CA,Mono,CA_Mono,37.93899898,-118.8867116,,Louisiana,LA,Winn,LA_Winn,31.9442427,-92.63680681,,,
CA,Monterey,CA_Monterey,36.21694422,-121.2389119,,Arkansas,AR,Lee,AR_Lee,34.78064839,-90.78204867,,,
CA,Napa,CA_Napa,38.5066054,-122.3305456,,Florida,FL,,FL_,#N/A,#N/A,,,
CA,Nevada,CA_Nevada,39.30143058,-120.7682556,,Arkansas,AR,Craighead,AR_Craighead,35.83078555,-90.63277326,,,
CA,Orange,CA_Orange,33.70304104,-117.7605079,,Arkansas,AR,Craighead,AR_Craighead,35.83078555,-90.63277326,,,
CA,Placer,CA_Placer,39.06346053,-120.7175732,,Georgia,GA,Brooks,GA_Brooks,30.84196295,-83.58032178,,,
CA,Plumas,CA_Plumas,40.00469588,-120.8385937,,Mississippi,MS,Stone,MS_Stone,30.79000141,-89.11767733,,,
CA,Riverside,CA_Riverside,33.74368773,-115.9938506,,North Carolina,NC,Brunswick,NC_Brunswick,33.96338911,-78.05986393,,,
CA,Sacramento,CA_Sacramento,38.45425253,-121.3384147,,North Carolina,NC,Onslow,NC_Onslow,34.73742112,-77.43415464,,,
CA,San Benito,CA_San Benito,36.60566672,-121.0749609,,North Carolina,NC,Onslow,NC_Onslow,34.73742112,-77.43415464,,,
CA,San Bernardino,CA_San Bernardino,34.84146827,-116.1784114,,North Carolina,NC,Onslow,NC_Onslow,34.73742112,-77.43415464,,,
CA,San Diego,CA_San Diego,33.03539375,-116.7335043,,North Carolina,NC,Onslow,NC_Onslow,34.73742112,-77.43415464,,,
CA,San Francisco,CA_San Francisco,37.7557697,-122.442382,,South Carolina,SC,Berkeley,SC_Berkeley,33.19784471,-79.95075816,,,
CA,San Joaquin,CA_San Joaquin,37.93451291,-121.2719489,,South Carolina,SC,Berkeley,SC_Berkeley,33.19784471,-79.95075816,,,
CA,San Luis Obispo,CA_San Luis Obispo,35.38715354,-120.40399,,South Carolina,SC,Berkeley,SC_Berkeley,33.19784471,-79.95075816,,,
CA,San Mateo,CA_San Mateo,37.42177819,-122.3293286,,South Carolina,SC,Berkeley,SC_Berkeley,33.19784471,-79.95075816,,,
CA,Santa Barbara,CA_Santa Barbara,32.79995585,-118.4265953,,South Carolina,SC,Berkeley,SC_Berkeley,33.19784471,-79.95075816,,,
CA,Santa Barbara,CA_Santa Barbara,32.80186062,-118.4317692,,South Carolina,SC,Berkeley,SC_Berkeley,33.19784471,-79.95075816,,,
CA,Santa Barbara,CA_Santa Barbara,32.80373617,-118.4308536,,South Carolina,SC,Berkeley,SC_Berkeley,33.19784471,-79.95075816,,,
CA,Santa Barbara,CA_Santa Barbara,32.81898933,-118.3687053,,South Carolina,SC,Charleston,SC_Charleston,32.67137586,-80.18308296,,,
CA,Santa Barbara,CA_Santa Barbara,34.67308789,-120.0165137,,South Carolina,SC,Colleton,SC_Colleton,32.86547454,-80.66802566,,,
CA,Santa Barbara,CA_Santa Barbara,34.57613853,-120.6518972,,South Carolina,SC,Dorchester,SC_Dorchester,33.07947344,-80.40524064,,,
CA,Santa Barbara,CA_Santa Barbara,34.60278235,-120.6454278,,South Carolina,SC,Florence,SC_Florence,34.02445475,-79.70282897,,,
CA,Santa Barbara,CA_Santa Barbara,34.75557763,-120.6399381,,South Carolina,SC,Georgetown,SC_Georgetown,33.2833551,-79.23533775,,,
CA,Santa Barbara,CA_Santa Barbara,34.89923527,-120.6660475,,South Carolina,SC,Hampton,SC_Hampton,32.77629526,-81.14058006,,,
CA,Santa Clara,CA_Santa Clara,37.23252249,-121.6963029,,South Carolina,SC,Jasper,SC_Jasper,32.43709066,-81.03211789,,,
CA,Santa Cruz,CA_Santa Cruz,37.05625536,-122.0018324,,South Carolina,SC,Jasper,SC_Jasper,32.43709066,-81.03211789,,,
CA,Shasta,CA_Shasta,40.76377112,-122.04052,,South Carolina,SC,Jasper,SC_Jasper,32.43709066,-81.03211789,,,
CA,Sierra,CA_Sierra,39.58039679,-120.5160415,,South Carolina,SC,Lee,SC_Lee,34.16330067,-80.25452909,,,
CA,Siskiyou,CA_Siskiyou,41.59264733,-122.5403523,,South Carolina,SC,Marion,SC_Marion,34.08005016,-79.36251247,,,
CA,Solano,CA_Solano,38.28054729,-121.9265852,,South Carolina,SC,Williamsburg,SC_Williamsburg,33.61992702,-79.72771383,,,
CA,Sonoma,CA_Sonoma,38.52857131,-122.8872811,,South Carolina,SC,Georgetown,SC_Georgetown,33.2833551,-79.23533775,,,
CA,Stanislaus,CA_Stanislaus,37.55916552,-120.9977435,,North Carolina,NC,Brunswick,NC_Brunswick,33.96338911,-78.05986393,,,
CA,Sutter,CA_Sutter,39.03454252,-121.6949091,,North Carolina,NC,Bladen,NC_Bladen,34.61430991,-78.56315774,,,
CA,Tehama,CA_Tehama,40.12574225,-122.2338848,,North Carolina,NC,Brunswick,NC_Brunswick,33.96338911,-78.05986393,,,
CA,Trinity,CA_Trinity,40.65068486,-123.112624,,North Carolina,NC,Onslow,NC_Onslow,34.73742112,-77.43415464,,,
CA,Tulare,CA_Tulare,36.22014063,-118.800492,,North Carolina,NC,Bladen,NC_Bladen,34.61430991,-78.56315774,,,
CA,Tuolumne,CA_Tuolumne,38.02761382,-119.9547528,,North Carolina,NC,Brunswick,NC_Brunswick,33.96338911,-78.05986393,,,
CA,Ventura,CA_Ventura,34.4566589,-119.0835429,,North Carolina,NC,Carteret,NC_Carteret,34.8327128,-76.67067659,,,
CA,Yolo,CA_Yolo,38.6866969,-121.9016089,,North Carolina,NC,Carteret,NC_Carteret,34.8327128,-76.67067659,,,
CA,Yuba,CA_Yuba,39.26912672,-121.3512456,,North Carolina,NC,Carteret,NC_Carteret,34.8327128,-76.67067659,,,
CO,Adams,CO_Adams,39.87363973,-104.337948,,North Carolina,NC,Carteret,NC_Carteret,34.8327128,-76.67067659,,,
CO,Alamosa,CO_Alamosa,37.57293329,-105.7883334,,North Carolina,NC,Chowan,NC_Chowan,36.15068648,-76.60803386,,,
CO,Arapahoe,CO_Arapahoe,39.64972032,-104.3380847,,North Carolina,NC,Craven,NC_Craven,35.12621765,-77.09694592,,,
CO,Archuleta,CO_Archuleta,37.1935843,-107.0483296,,North Carolina,NC,Cumberland,NC_Cumberland,35.04854049,-78.82732594,,,
CO,Baca,CO_Baca,37.31921324,-102.5604536,,North Carolina,NC,Dare,NC_Dare,35.77146061,-75.80088874,,,
CO,Bent,CO_Bent,37.95511773,-103.0716901,,North Carolina,NC,Greene,NC_Greene,35.48519072,-77.67559909,,,
CO,Boulder,CO_Boulder,40.09245285,-105.357507,,North Carolina,NC,Jones,NC_Jones,35.02215079,-77.35553972,,,
CO,Broomfield,CO_Broomfield,39.9539856,-105.0525401,,North Carolina,NC,Wayne,NC_Wayne,35.3638361,-78.00403854,,,
CO,Chaffee,CO_Chaffee,38.74656984,-106.1937748,,Mississippi,MS,Perry,MS_Perry,31.17205013,-88.99232955,,,
CO,Cheyenne,CO_Cheyenne,38.82793416,-102.603398,,South Carolina,SC,Beaufort,SC_Beaufort,32.35682591,-80.69340808,,,
CO,Clear Creek,CO_Clear Creek,39.68913852,-105.6443871,,South Carolina,SC,Colleton,SC_Colleton,32.86547454,-80.66802566,,,
CO,Conejos,CO_Conejos,37.20072777,-106.1916715,,South Carolina,SC,Dorchester,SC_Dorchester,33.07947344,-80.40524064,,,
CO,Costilla,CO_Costilla,37.27810625,-105.4282487,,South Carolina,SC,Dorchester,SC_Dorchester,33.07947344,-80.40524064,,,
CO,Crowley,CO_Crowley,38.3266441,-103.7848789,,South Carolina,SC,Georgetown,SC_Georgetown,33.2833551,-79.23533775,,,
CO,Custer,CO_Custer,38.10870452,-105.367447,,South Carolina,SC,Horry,SC_Horry,33.9215361,-78.99662622,,,
CO,Delta,CO_Delta,38.86128355,-107.8629811,,South Carolina,SC,Jasper,SC_Jasper,32.43709066,-81.03211789,,,
CO,Denver,CO_Denver,39.76106758,-104.8772076,,South Carolina,SC,Jasper,SC_Jasper,32.43709066,-81.03211789,,,
CO,Dolores,CO_Dolores,37.75161371,-108.5171913,,South Carolina,SC,Marion,SC_Marion,34.08005016,-79.36251247,,,
CO,Douglas,CO_Douglas,39.3297108,-104.9295224,,North Carolina,NC,Columbus,NC_Columbus,34.26549262,-78.65497669,,,
CO,Eagle,CO_Eagle,39.62782532,-106.6952634,,Mississippi,MS,Perry,MS_Perry,31.17205013,-88.99232955,,,
CO,El Paso,CO_El Paso,38.83210318,-104.5255588,,Mississippi,MS,Perry,MS_Perry,31.17205013,-88.99232955,,,
CO,Elbert,CO_Elbert,39.2865853,-104.1359266,,Mississippi,MS,Perry,MS_Perry,31.17205013,-88.99232955,,,
CO,Fremont,CO_Fremont,38.47299131,-105.4396169,,Mississippi,MS,Perry,MS_Perry,31.17205013,-88.99232955,,,
CO,Garfield,CO_Garfield,39.59931691,-107.9039262,,North Carolina,NC,Columbus,NC_Columbus,34.26549262,-78.65497669,,,
CO,Gilpin,CO_Gilpin,39.85755945,-105.5225736,,South Carolina,SC,Berkeley,SC_Berkeley,33.19784471,-79.95075816,,,
CO,Grand,CO_Grand,40.10262457,-106.1183638,,Georgia,GA,Thomas,GA_Thomas,30.86373079,-83.91936682,,,
CO,Gunnison,CO_Gunnison,38.66682901,-107.031699,,North Carolina,NC,Onslow,NC_Onslow,34.73742112,-77.43415464,,,
CO,Hinsdale,CO_Hinsdale,37.82131876,-107.3002939,,North Carolina,NC,Hyde,NC_Hyde,35.53180783,-76.24849083,,,
CO,Huerfano,CO_Huerfano,37.6847089,-104.960573,,North Carolina,NC,Pender,NC_Pender,34.52545547,-77.90702984,,,
CO,Jackson,CO_Jackson,40.66645092,-106.3427829,,Alabama,AL,Baldwin,AL_Baldwin,30.72782803,-87.71713245,,,
CO,Jefferson,CO_Jefferson,39.58646059,-105.2505783,,Louisiana,LA,Tangipahoa,LA_Tangipahoa,30.64533257,-90.41182079,,,
CO,Kiowa,CO_Kiowa,38.43269091,-102.7403536,,Alabama,AL,Mobile,AL_Mobile,30.79425792,-88.20178987,,,
CO,Kit Carson,CO_Kit Carson,39.30541246,-102.6028843,,Florida,FL,Duval,FL_Duval,30.33021564,-81.6739749,,,
CO,La Plata,CO_La Plata,37.2865801,-107.8434695,,Florida,FL,Jefferson,FL_Jefferson,30.43801481,-83.89510053,,,
CO,Lake,CO_Lake,39.20195513,-106.3450688,,Louisiana,LA,St. Tammany,LA_St. Tammany,30.4481388,-89.94014638,,,
CO,Larimer,CO_Larimer,40.66643277,-105.4611628,,,,,,,,,,
CO,Las Animas,CO_Las Animas,37.3158537,-104.0387051,,,,,,,,,,
CO,Lincoln,CO_Lincoln,38.98802442,-103.513976,,,,,,,,,,
CO,Logan,CO_Logan,40.72469026,-103.1101143,,,,,,,,,,
CO,Mesa,CO_Mesa,39.01830946,-108.4664421,,,,,,,,,,
CO,Mineral,CO_Mineral,37.66901349,-106.9240698,,,,,,,,,,
CO,Moffat,CO_Moffat,40.61843402,-108.2072816,,,,,,,,,,
CO,Montezuma,CO_Montezuma,37.33843128,-108.5968361,,,,,,,,,,
CO,Montrose,CO_Montrose,38.40215053,-108.2694311,,,,,,,,,,
CO,Morgan,CO_Morgan,40.26270937,-103.8098237,,,,,,,,,,
CO,Otero,CO_Otero,37.9027068,-103.7164419,,,,,,,,,,
CO,Ouray,CO_Ouray,38.15549419,-107.7693137,,,,,,,,,,
CO,Park,CO_Park,39.11930847,-105.7171458,,,,,,,,,,
CO,Phillips,CO_Phillips,40.59385674,-102.3575169,,,,,,,,,,
CO,Pitkin,CO_Pitkin,39.2171232,-106.9165874,,,,,,,,,,
CO,Prowers,CO_Prowers,37.95517766,-102.3933447,,,,,,,,,,
CO,Pueblo,CO_Pueblo,38.17342848,-104.5128508,,,,,,,,,,
CO,Rio Blanco,CO_Rio Blanco,39.97984384,-108.2172323,,,,,,,,,,
CO,Rio Grande,CO_Rio Grande,37.58252143,-106.3832381,,,,,,,,,,
CO,Routt,CO_Routt,40.48509192,-106.9911876,,,,,,,,,,
CO,Saguache,CO_Saguache,38.0805576,-106.2815462,,,,,,,,,,
CO,San Juan,CO_San Juan,37.76405591,-107.6760894,,,,,,,,,,
CO,San Miguel,CO_San Miguel,38.00374857,-108.4058039,,,,,,,,,,
CO,Sedgwick,CO_Sedgwick,40.87584262,-102.3518103,,,,,,,,,,
CO,Summit,CO_Summit,39.63415481,-106.1163212,,,,,,,,,,
CO,Teller,CO_Teller,38.88220239,-105.1618147,,,,,,,,,,
CO,Washington,CO_Washington,39.97102504,-103.2012873,,,,,,,,,,
CO,Weld,CO_Weld,40.55487562,-104.3924996,,,,,,,,,,
CO,Yuma,CO_Yuma,40.00291956,-102.424259,,,,,,,,,,
CT,Fairfield,CT_Fairfield,41.27313779,-73.38874376,,,,,,,,,,
CT,Hartford,CT_Hartford,41.80641902,-72.73280304,,,,,,,,,,
CT,Litchfield,CT_Litchfield,41.79251335,-73.24529148,,,,,,,,,,
CT,Middlesex,CT_Middlesex,41.46241389,-72.53402155,,,,,,,,,,
CT,New Haven,CT_New Haven,41.41077746,-72.9323627,,,,,,,,,,
CT,New London,CT_New London,41.48930996,-72.10039325,,,,,,,,,,
CT,Tolland,CT_Tolland,41.85502269,-72.33646719,,,,,,,,,,
CT,Windham,CT_Windham,41.82995736,-71.98754388,,,,,,,,,,
DC,District of Columbia,DC_District of Columbia,38.90931811,-77.01464453,,,,,,,,,,
DE,Kent,DE_Kent,39.08671486,-75.56884235,,,,,,,,,,
DE,New Castle,DE_New Castle,39.58104905,-75.64886766,,,,,,,,,,
DE,Sussex,DE_Sussex,38.66214299,-75.39900606,,,,,,,,,,
FL,Alachua,FL_Alachua,29.67487147,-82.35763218,,,,,,,,,,
FL,Baker,FL_Baker,30.33104542,-82.28458374,,,,,,,,,,
FL,Bay,FL_Bay,30.27971655,-85.61508483,,,,,,,,,,
FL,Bradford,FL_Bradford,29.95018285,-82.16892716,,,,,,,,,,
FL,Brevard,FL_Brevard,28.26315682,-80.74356024,,,,,,,,,,
FL,Broward,FL_Broward,26.15191486,-80.48856796,,,,,,,,,,
FL,Calhoun,FL_Calhoun,30.40609644,-85.19719861,,,,,,,,,,
FL,Charlotte,FL_Charlotte,26.90685875,-81.89399418,,,,,,,,,,
FL,Charlotte,FL_Charlotte,26.9689207,-82.10808798,,,,,,,,,,
FL,Citrus,FL_Citrus,28.85090981,-82.46701221,,,,,,,,,,
FL,Citrus,FL_Citrus,28.81256428,-82.60880098,,,,,,,,,,
FL,Clay,FL_Clay,29.98309231,-81.85790959,,,,,,,,,,
FL,Collier,FL_Collier,26.11957426,-81.3392833,,,,,,,,,,
FL,Columbia,FL_Columbia,30.22431596,-82.62147751,,,,,,,,,,
FL,DeSoto,FL_DeSoto,27.18631929,-81.80932342,,,,,,,,,,
FL,Dixie,FL_Dixie,29.61011905,-83.15834566,,,,,,,,,,
FL,Duval,FL_Duval,30.33021564,-81.6739749,,,,,,,,,,
FL,Escambia,FL_Escambia,30.70118997,-87.37767989,,,,,,,,,,
FL,Flagler,FL_Flagler,29.46046877,-81.31451085,,,,,,,,,,
FL,Franklin,FL_Franklin,29.87727793,-84.81716901,,,,,,,,,,
FL,Franklin,FL_Franklin,29.91931665,-84.66074367,,,,,,,,,,
FL,Gadsden,FL_Gadsden,30.57949134,-84.613666,,,,,,,,,,
FL,Gilchrist,FL_Gilchrist,29.72588222,-82.80054878,,,,,,,,,,
FL,Glades,FL_Glades,26.96046097,-81.239659,,,,,,,,,,
FL,Gulf,FL_Gulf,29.94578343,-85.14342051,,,,,,,,,,
FL,Gulf,FL_Gulf,29.95617322,-85.22830834,,,,,,,,,,
FL,Hamilton,FL_Hamilton,30.4963663,-82.94781204,,,,,,,,,,
FL,Hardee,FL_Hardee,27.4926857,-81.80990964,,,,,,,,,,
FL,Hendry,FL_Hendry,26.54731967,-81.17184924,,,,,,,,,,
FL,Hernando,FL_Hernando,28.55281051,-82.42093518,,,,,,,,,,
FL,Highlands,FL_Highlands,27.34338707,-81.34094699,,,,,,,,,,
FL,Hillsborough,FL_Hillsborough,27.93055626,-82.3072041,,,,,,,,,,
FL,Hillsborough,FL_Hillsborough,27.77816184,-82.41483269,,,,,,,,,,
FL,Holmes,FL_Holmes,30.86790876,-85.81427919,,,,,,,,,,
FL,Indian River,FL_Indian River,27.69285561,-80.61581909,,,,,,,,,,
FL,Jackson,FL_Jackson,30.79562983,-85.21942366,,,,,,,,,,
FL,Jackson,FL_Jackson,30.7799794,-84.92131386,,,,,,,,,,
FL,Jefferson,FL_Jefferson,30.43801481,-83.89510053,,,,,,,,,,
FL,Lafayette,FL_Lafayette,29.98550199,-83.18105959,,,,,,,,,,
FL,Lake,FL_Lake,28.76151727,-81.71130547,,,,,,,,,,
FL,Lee,FL_Lee,26.5785659,-81.82101183,,,,,,,,,,
FL,Lee,FL_Lee,26.61349538,-81.89021876,,,,,,,,,,
FL,Leon,FL_Leon,30.45805953,-84.27785377,,,,,,,,,,
FL,Levy,FL_Levy,29.28247886,-83.08841144,,,,,,,,,,
FL,Levy,FL_Levy,29.3216286,-82.73888823,,,,,,,,,,
FL,Liberty,FL_Liberty,30.24137845,-84.88291767,,,,,,,,,,
FL,Lower Keys in Monroe,FL_Lower Keys in Monroe,24.65142299,-81.55272633,,,,,,,,,,
FL,Madison,FL_Madison,30.44416899,-83.47000462,,,,,,,,,,
FL,Mainland Monroe,FL_Mainland Monroe,25.52051407,-81.03256671,,,,,,,,,,
FL,Manatee,FL_Manatee,27.47129761,-82.29781668,,,,,,,,,,
FL,Manatee,FL_Manatee,27.50504938,-82.52096527,,,,,,,,,,
FL,Marion,FL_Marion,29.21030111,-82.05672906,,,,,,,,,,
FL,Martin,FL_Martin,27.08436547,-80.38932369,,,,,,,,,,
FL,Miami Dade,FL_Miami Dade,25.6171109,-80.56822009,,,,,,,,,,
FL,Middle Keys in Monroe,FL_Middle Keys in Monroe,24.74712522,-80.98755326,,,,,,,,,,
FL,Nassau,FL_Nassau,30.60951418,-81.80848437,,,,,,,,,,
FL,Okaloosa,FL_Okaloosa,30.70680287,-86.59642771,,,,,,,,,,
FL,Okeechobee,FL_Okeechobee,27.42828388,-80.90151538,,,,,,,,,,
FL,Orange,FL_Orange,28.51475303,-81.32382898,,,,,,,,,,
FL,Osceola,FL_Osceola,28.06266126,-81.14954858,,,,,,,,,,
FL,Palm Beach,FL_Palm Beach,26.6230049,-80.43291035,,,,,,,,,,
FL,Pasco,FL_Pasco,28.30927719,-82.39115133,,,,,,,,,,
FL,Pinellas,FL_Pinellas,27.92802723,-82.72199786,,,,,,,,,,
FL,Pinellas,FL_Pinellas,28.12644524,-82.73033225,,,,,,,,,,
FL,Polk,FL_Polk,27.94887707,-81.69775899,,,,,,,,,,
FL,Putnam,FL_Putnam,29.60863063,-81.7442223,,,,,,,,,,
FL,Santa Rosa,FL_Santa Rosa,30.7319852,-87.01720921,,,,,,,,,,
FL,Sarasota,FL_Sarasota,27.1809777,-82.32188399,,,,,,,,,,
FL,Sarasota,FL_Sarasota,27.02672318,-82.27695762,,,,,,,,,,
FL,Seminole,FL_Seminole,28.71699273,-81.23622608,,,,,,,,,,
FL,St. Johns,FL_St. Johns,29.90131197,-81.44387866,,,,,,,,,,
FL,St. Lucie,FL_St. Lucie,27.37642724,-80.48362208,,,,,,,,,,
FL,Sumter,FL_Sumter,28.70461653,-82.08098331,,,,,,,,,,
FL,Suwannee,FL_Suwannee,30.19559961,-82.99150072,,,,,,,,,,
FL,Taylor,FL_Taylor,30.04767096,-83.60300797,,,,,,,,,,
FL,Union,FL_Union,30.0438756,-82.37142289,,,,,,,,,,
FL,Upper Keys in Monroe,FL_Upper Keys in Monroe,25.14960561,-80.41755111,,,,,,,,,,
FL,Volusia,FL_Volusia,29.0604286,-81.19122861,,,,,,,,,,
FL,Wakulla,FL_Wakulla,30.17031212,-84.40264545,,,,,,,,,,
FL,Wakulla,FL_Wakulla,30.00601018,-84.47495111,,,,,,,,,,
FL,Walton,FL_Walton,30.65979481,-86.16309694,,,,,,,,,,
FL,Walton,FL_Walton,30.54508146,-85.89755659,,,,,,,,,,
FL,Washington,FL_Washington,30.61060622,-85.66560305,,,,,,,,,,
GA,Appling,GA_Appling,31.74928357,-82.28903,,,,,,,,,,
GA,Atkinson,GA_Atkinson,31.29712627,-82.88002539,,,,,,,,,,
GA,Bacon,GA_Bacon,31.5536922,-82.45272852,,,,,,,,,,
GA,Baker,GA_Baker,31.32620048,-84.44465178,,,,,,,,,,
GA,Baldwin,GA_Baldwin,33.06896277,-83.24985845,,,,,,,,,,
GA,Banks,GA_Banks,34.3540721,-83.49740139,,,,,,,,,,
GA,Barrow,GA_Barrow,33.99323784,-83.71265333,,,,,,,,,,
GA,Bartow,GA_Bartow,34.23786407,-84.84053969,,,,,,,,,,
GA,Ben Hill,GA_Ben Hill,31.75981939,-83.22054541,,,,,,,,,,
GA,Berrien,GA_Berrien,31.27610646,-83.22965411,,,,,,,,,,
GA,Bibb,GA_Bibb,32.80671035,-83.69792782,,,,,,,,,,
GA,Bleckley,GA_Bleckley,32.43439958,-83.3279094,,,,,,,,,,
GA,Brantley,GA_Brantley,31.19696928,-81.98188403,,,,,,,,,,
GA,Brooks,GA_Brooks,30.84196295,-83.58032178,,,,,,,,,,
GA,Bryan,GA_Bryan,32.01749284,-81.44738042,,,,,,,,,,
GA,Bryan,GA_Bryan,31.77985826,-81.19192694,,,,,,,,,,
GA,Bulloch,GA_Bulloch,32.39693801,-81.74317714,,,,,,,,,,
GA,Burke,GA_Burke,33.06116721,-82.00078449,,,,,,,,,,
GA,Butts,GA_Butts,33.28912866,-83.95721392,,,,,,,,,,
GA,Calhoun,GA_Calhoun,31.52924424,-84.62487041,,,,,,,,,,
GA,Camden,GA_Camden,30.93352041,-81.68199447,,,,,,,,,,
GA,Candler,GA_Candler,32.4035127,-82.07368042,,,,,,,,,,
GA,Carroll,GA_Carroll,33.58282444,-85.07974088,,,,,,,,,,
GA,Catoosa,GA_Catoosa,34.90361684,-85.13812178,,,,,,,,,,
GA,Charlton,GA_Charlton,30.78183649,-82.13796058,,,,,,,,,,
GA,Chatham,GA_Chatham,32.00993768,-81.14157431,,,,,,,,,,
GA,Chatham,GA_Chatham,31.92971744,-81.0394097,,,,,,,,,,
GA,Chattahoochee,GA_Chattahoochee,32.34697102,-84.7870436,,,,,,,,,,
GA,Chattooga,GA_Chattooga,34.47499507,-85.34535347,,,,,,,,,,
GA,Cherokee,GA_Cherokee,34.24390397,-84.47638867,,,,,,,,,,
GA,Clarke,GA_Clarke,33.95126011,-83.36744593,,,,,,,,,,
GA,Clay,GA_Clay,31.62641843,-84.98026131,,,,,,,,,,
GA,Clayton,GA_Clayton,33.5418959,-84.35765446,,,,,,,,,,
GA,Clinch,GA_Clinch,30.91507339,-82.70632684,,,,,,,,,,
GA,Cobb,GA_Cobb,33.94147758,-84.57670016,,,,,,,,,,
GA,Coffee,GA_Coffee,31.54924081,-82.84926853,,,,,,,,,,
GA,Colquitt,GA_Colquitt,31.18837487,-83.76877133,,,,,,,,,,
GA,Columbia,GA_Columbia,33.54421836,-82.26404294,,,,,,,,,,
GA,Cook,GA_Cook,31.1539963,-83.43049856,,,,,,,,,,
GA,Coweta,GA_Coweta,33.35345633,-84.76327791,,,,,,,,,,
GA,Crawford,GA_Crawford,32.71448032,-83.9863722,,,,,,,,,,
GA,Crisp,GA_Crisp,31.92297582,-83.76812861,,,,,,,,,,
GA,Dade,GA_Dade,34.85458014,-85.50451975,,,,,,,,,,
GA,Dawson,GA_Dawson,34.44379549,-84.1703698,,,,,,,,,,
GA,Decatur,GA_Decatur,30.79934923,-84.75773142,,,,,,,,,,
GA,Decatur,GA_Decatur,30.88148573,-84.57202307,,,,,,,,,,
GA,DeKalb,GA_DeKalb,33.77153577,-84.2263105,,,,,,,,,,
GA,Dodge,GA_Dodge,32.17219457,-83.16838141,,,,,,,,,,
GA,Dooly,GA_Dooly,32.15720213,-83.79871572,,,,,,,,,,
GA,Dougherty,GA_Dougherty,31.53330436,-84.2164384,,,,,,,,,,
GA,Douglas,GA_Douglas,33.7015296,-84.76769643,,,,,,,,,,
GA,Early,GA_Early,31.32285404,-84.90367882,,,,,,,,,,
GA,Echols,GA_Echols,30.71007632,-82.8938851,,,,,,,,,,
GA,Effingham,GA_Effingham,32.36752828,-81.34071312,,,,,,,,,,
GA,Elbert,GA_Elbert,34.11694673,-82.84030309,,,,,,,,,,
GA,Emanuel,GA_Emanuel,32.58978369,-82.30178492,,,,,,,,,,
GA,Evans,GA_Evans,32.15680977,-81.88685363,,,,,,,,,,
GA,Fannin,GA_Fannin,34.86409531,-84.31974151,,,,,,,,,,
GA,Fayette,GA_Fayette,33.41398436,-84.49405594,,,,,,,,,,
GA,Floyd,GA_Floyd,34.26318691,-85.21430406,,,,,,,,,,
GA,Forsyth,GA_Forsyth,34.22553682,-84.12526898,,,,,,,,,,
GA,Franklin,GA_Franklin,34.37547372,-83.22922988,,,,,,,,,,
GA,Fulton,GA_Fulton,33.7903304,-84.46686093,,,,,,,,,,
GA,Gilmer,GA_Gilmer,34.69146775,-84.45542393,,,,,,,,,,
