id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collId,recordId,references
7924888,NCU,,,PreservedSpecimen,a5399adf-13f5-4410-8cee-329a166a1584,NCU00077642,450174,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon glomeratus var. pumilus ,14575,(Nash) Nash,Andropogon,glomeratus,var.,pumilus ,"Sorrie, Bruce A.",2015,,"""Synonym = Andropogon glomeratus (Walter) B.S.P. var. pumilus Vasey""",,,,"Thomas, R. Dale",,25553,9/16/71,1971,9,16,259,,,,Roadbank,,,,,,,,,,,,,,,United States,Louisiana,Jackson,,"Roadbank of La. 34, 2 miles south of Eros, La. Sec. 23, T16N, R1W.",,,,32.30204636,-92.55774604,,,,,,,,,,,,,,,,en,Philip Straughn,5/30/16 16:57,,206,urn:uuid:a5399adf-13f5-4410-8cee-329a166a1584,http://sernecportal.org/portal/collections/individual/index.php?occid=7924888
7924890,NCU,,,PreservedSpecimen,d29edf38-c580-4944-b52a-8c59e4f1afc9,NCU00077647,544653,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon glomeratus var. pumilus ,14575,(Nash) Nash,Andropogon,glomeratus,var.,pumilus ,"Sorrie, Bruce A.",2015,,"""Synonym = Andropogon glomeratus (Walter) B.S.P. var. pumilus Vasey""",,,,"Thomas, R. Dale",Field Botany Class,93740,9/30/85,1985,9,30,273,,,,Large clear-cut woods; sandy soil,,,,,,,,,,,,,,,United States,Louisiana,Ouachita,,"Large clear-cut woods east of La. 557 between Pine Crest School and Luna; sandy soil. Sec. 25, T16N, R2E.",,,,32.47845315,-92.15453329,,,,,,,,,,,,,,,,en,Philip Straughn,5/30/16 17:19,,206,urn:uuid:d29edf38-c580-4944-b52a-8c59e4f1afc9,http://sernecportal.org/portal/collections/individual/index.php?occid=7924890
7924892,NCU,,,PreservedSpecimen,d3d4a2cd-d040-4eff-8625-d85c1031f16a,NCU00077646,508106,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon glomeratus var. pumilus ,14575,(Nash) Nash,Andropogon,glomeratus,var.,pumilus ,"Sorrie, Bruce A.",2015,,"""Synonym = Andropogon glomeratus (Walter) B.S.P. var. pumilus Vasey""",,,,"Fleming, N. F.",,452,,,,,,,,,,,,,,,,,,,,,,,,United States,Louisiana,Plaquemines,,,,,,29.47029014,-89.65499309,,,,,,,,,,,,,,,,en,Philip Straughn,7/1/16 13:19,,206,urn:uuid:d3d4a2cd-d040-4eff-8625-d85c1031f16a,http://sernecportal.org/portal/collections/individual/index.php?occid=7924892
7924895,NCU,,,PreservedSpecimen,e04c4848-adaa-49dc-9bfd-710116639aca,NCU00077648,513769,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon glomeratus var. pumilus ,14575,(Nash) Nash,Andropogon,glomeratus,var.,pumilus ,"Sorrie, Bruce A.",2015,,"""Synonym = Andropogon glomeratus (Walter) B.S.P. var. pumilus Vasey""",,,,"Smith, Carey",,1820,9/20/74,1974,9,20,263,,,,,,,,,,,,,,,,,,,United States,Louisiana,Union,,".7 mile north northeast of Haile, La. on parish road at Haile Creek, Sec. 3, R3E, T22N.",,,,32.83189455,-92.37480788,,,,,,,,,,,,,,,,en,Philip Straughn,5/30/16 17:02,,206,urn:uuid:e04c4848-adaa-49dc-9bfd-710116639aca,http://sernecportal.org/portal/collections/individual/index.php?occid=7924895
7924896,NCU,,,PreservedSpecimen,3e559c71-7dcb-4b5c-879b-99c433c9879d,NCU00077641,420717,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon glomeratus var. pumilus ,14575,(Nash) Nash,Andropogon,glomeratus,var.,pumilus ,"Sorrie, Bruce A.",2015,,"""Synonym = Andropogon glomeratus (Walter) B.S.P. var. pumilus Vasey""",,,,"Rogers, Ken E.",,2409-B,10/18/69,1969,10,18,291,,,,,,,,,,,,,,,,,,,United States,Louisiana,Union,,Vicinity of Albany.,,,,32.83189455,-92.37480788,,,,,,,,,,,,,,,,en,Philip Straughn,5/30/16 17:00,,206,urn:uuid:3e559c71-7dcb-4b5c-879b-99c433c9879d,http://sernecportal.org/portal/collections/individual/index.php?occid=7924896
7924900,NCU,,,PreservedSpecimen,af908b2c-384c-4d12-927d-2480a4ef6d45,NCU00077649,187388,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon glomeratus var. pumilus ,14575,(Nash) Nash,Andropogon,glomeratus,var.,pumilus ,"Sorrie, Bruce A.",2015,,"""Synonym = Andropogon glomeratus (Walter) B.S.P. var. pumilus Vasey""",,,,"Reese, William D.",,3906,10/22/60,1960,10,22,296,,"22-23 Oct., 1960",,Occasional in dense clumps along low shell ridge along beach.,,,,,,,,,,,,,,,United States,Louisiana,Vermilion,,"Occasional in dense clumps along low shell ridge along beach; vic. of USL Field Station Redfish Point, west side of Vermillion Bay.",,,,29.84553715,-92.32406212,,,,,,,,,,,,,,,,en,Philip Straughn,5/30/16 17:16,,206,urn:uuid:af908b2c-384c-4d12-927d-2480a4ef6d45,http://sernecportal.org/portal/collections/individual/index.php?occid=7924900
7924903,NCU,,,PreservedSpecimen,3426af85-265e-4481-9765-4d7a6adab3f3,NCU00077651,196341,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon glomeratus var. pumilus ,14575,(Nash) Nash,Andropogon,glomeratus,var.,pumilus ,"Sorrie, Bruce A.",2015,,"""Synonym = Andropogon glomeratus (Walter) B.S.P. var. pumilus Vasey""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Mississippi,Bolivar,,,,,,33.79553662,-90.88040782,,,,,,,,,,,,,,,,en,Philip Straughn,7/1/16 12:21,,206,urn:uuid:3426af85-265e-4481-9765-4d7a6adab3f3,http://sernecportal.org/portal/collections/individual/index.php?occid=7924903
7924904,NCU,,,PreservedSpecimen,d6d2345c-e1ba-4033-a836-eedfc17acd14,NCU00077652,447486,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon glomeratus var. pumilus ,14575,(Nash) Nash,Andropogon,glomeratus,var.,pumilus ,"Sorrie, Bruce A.",2015,,"""Synonym = Andropogon glomeratus (Walter) B.S.P. var. pumilus Vasey""",,,,"Temple, Louis C.",,4669,10/22/66,1966,10,22,295,,,,In and along open edge of low deciduous woods behind levee,,,,,,,,,,,,,,,United States,Mississippi,Bolivar,,"In and along open edge of low deciduous woods behind levee, about 2.2 mi. N. of Gunnison.",,,,33.79553662,-90.88040782,,,,,,,,,,,,,,,,en,Philip Straughn,5/30/16 17:13,,206,urn:uuid:d6d2345c-e1ba-4033-a836-eedfc17acd14,http://sernecportal.org/portal/collections/individual/index.php?occid=7924904
7924905,NCU,,,PreservedSpecimen,ada70f2e-5293-410b-82bb-6a6fa752112b,NCU00077653,420652,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon glomeratus var. pumilus ,14575,(Nash) Nash,Andropogon,glomeratus,var.,pumilus ,"Sorrie, Bruce A.",2015,,"""Synonym = Andropogon glomeratus (Walter) B.S.P. var. pumilus Vasey""",,,,"Rogers, Ken E.",,7342-E,11/30/71,1971,11,30,334,,,,,,,,,,,,,,,,,,,United States,Mississippi,Forrest,,,,,,31.18885566,-89.25786254,,,,,,,,,,,,,,,,en,Philip Straughn,5/26/16 17:42,,206,urn:uuid:ada70f2e-5293-410b-82bb-6a6fa752112b,http://sernecportal.org/portal/collections/individual/index.php?occid=7924905
7924907,NCU,,,PreservedSpecimen,e7a1ff37-fe4d-4d31-93a6-32ae3931cd77,NCU00077654,142606,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon glomeratus var. pumilus ,14575,(Nash) Nash,Andropogon,glomeratus,var.,pumilus ,"Sorrie, Bruce A.",2015,,"""Synonym = Andropogon glomeratus (Walter) B.S.P. var. pumilus Vasey""",,,,"Demaree, Delzie",,36294,10/31/54,1954,10,31,304,,,,Dry pine barrens,,,,,,,,,,,,,,,United States,Mississippi,Hancock,,Dry pine barrens. Bay Saint Louis Post Office.,,,,30.41637505,-89.48872349,,,,,,,,,,,,,,,,en,Philip Straughn,5/26/16 17:39,,206,urn:uuid:e7a1ff37-fe4d-4d31-93a6-32ae3931cd77,http://sernecportal.org/portal/collections/individual/index.php?occid=7924907
7924908,NCU,,,PreservedSpecimen,7b95b9d0-e011-4483-a385-84db1ef58917,NCU00077655,142905,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon glomeratus var. pumilus ,14575,(Nash) Nash,Andropogon,glomeratus,var.,pumilus ,"Sorrie, Bruce A.",2015,,"""Synonym = Andropogon glomeratus (Walter) B.S.P. var. pumilus Vasey""",,,,"Demaree, Delzie",,36318,10/31/54,1954,10,31,304,,,,,,,,,,,,,,,,,,,United States,Mississippi,Hancock,,Dry pine barrens. P. O. Kiln.,,,,30.41637505,-89.48872349,,,,,,,,,,,,,,,,en,Philip Straughn,5/30/16 17:04,,206,urn:uuid:7b95b9d0-e011-4483-a385-84db1ef58917,http://sernecportal.org/portal/collections/individual/index.php?occid=7924908
7924910,NCU,,,PreservedSpecimen,52fe1e84-9734-43b2-8970-b82400bc8521,NCU00077656,142670,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon glomeratus var. pumilus ,14575,(Nash) Nash,Andropogon,glomeratus,var.,pumilus ,"Sorrie, Bruce A.",2015,,"""Synonym = Andropogon glomeratus (Walter) B.S.P. var. pumilus Vasey""",,,,"Demaree, Delzie",,34404,9/27/53,1953,9,27,270,,,,,,,,,,,,,,,,,,,United States,Mississippi,Jackson,,Valley land. P. O. Hurley.,,,,30.54591851,-88.63622701,,,,,,,,,,,,,,,,en,Philip Straughn,5/30/16 17:08,,206,urn:uuid:52fe1e84-9734-43b2-8970-b82400bc8521,http://sernecportal.org/portal/collections/individual/index.php?occid=7924910
7924911,NCU,,,PreservedSpecimen,ec9a9041-1b8b-4c2c-865b-944800b373da,NCU00077657,142665,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon glomeratus var. pumilus ,14575,(Nash) Nash,Andropogon,glomeratus,var.,pumilus ,"Sorrie, Bruce A.",2015,,"""Synonym = Andropogon glomeratus (Walter) B.S.P. var. pumilus Vasey""",,,,"Demaree, Delzie",,34429,10/1/53,1953,10,1,274,,,,,,,,,,,,,,,,,,,United States,Mississippi,Jackson,,Dry pine barrens. P. O. Ocean Springs.,,,,30.54591851,-88.63622701,,,,,,,,,,,,,,,,en,Philip Straughn,5/30/16 17:06,,206,urn:uuid:ec9a9041-1b8b-4c2c-865b-944800b373da,http://sernecportal.org/portal/collections/individual/index.php?occid=7924911
7924913,NCU,,,PreservedSpecimen,cf4290f2-37c9-4efe-a11f-9badbba9fe72,NCU00077658,523403,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon glomeratus var. pumilus ,14575,(Nash) Nash,Andropogon,glomeratus,var.,pumilus ,"Sorrie, Bruce A.",2015,,"""Synonym = Andropogon glomeratus (Walter) B.S.P. var. pumilus Vasey""",,,,"Campbell, C. S.",,3954,11/6/77,1977,11,6,310,,,,field,,,,,,,,,,,,,,,United States,Mississippi,Lauderdale,,"Flora of Lauderdale Co., Mississippi field near rts. 11 and 80, 8 E. of overpass of rts. 20 and 59, by Stuckey's",,,,32.40425932,-88.66256213,,,,,,,,,,,,,,,,en,Philip Straughn,5/26/16 17:38,,206,urn:uuid:cf4290f2-37c9-4efe-a11f-9badbba9fe72,http://sernecportal.org/portal/collections/individual/index.php?occid=7924913
7924915,NCU,,,PreservedSpecimen,72664013-1009-4a71-bb7e-322c21e9f479,NCU00077650,16563,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon glomeratus var. pumilus ,14575,(Nash) Nash,Andropogon,glomeratus,var.,pumilus ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Mississippi,Harrison,,,,,,30.51500982,-89.11854318,,,,,,,,,,,,,,,,en,Philip Straughn,7/1/16 12:20,,206,urn:uuid:72664013-1009-4a71-bb7e-322c21e9f479,http://sernecportal.org/portal/collections/individual/index.php?occid=7924915
7924917,NCU,,,PreservedSpecimen,3ade6de7-5043-4e65-8dbf-abddaba32d14,NCU00044223,423194,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon glomeratus var. pumilus ,14575,(Nash) Nash,Andropogon,glomeratus,var.,pumilus ,"Sorrie, Bruce A.",2015,,"""Synonym = Andropogon glomeratus (Walter) B.S.P. var. pumilus Vasey""",,,,"Depp Salle, Emily",,736,9/23/71,1971,9,23,266,,,,In grassy roadside,,,,,,,,,,,,,,,United States,Virginia,York,,"In grassy roadside between Sandy Point and road, ca. 1/10 mi. east of Indian Field Creek, on northern side of Yorktown Colonial Parkway.",,,,37.2046153,-76.4685953,,,,,,,,,,,,,,,,en,Philip Straughn,5/26/16 17:33,,206,urn:uuid:3ade6de7-5043-4e65-8dbf-abddaba32d14,http://sernecportal.org/portal/collections/individual/index.php?occid=7924917
7968728,NCU,,,PreservedSpecimen,b5cc258e-0e44-4ef3-aec8-0347246373ca,NCU00074613,179517,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon glomeratus var. pumilus ,14575,(Nash) Nash,Andropogon,glomeratus,var.,pumilus ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,North Carolina,Beaufort,,,,0,,35.49474455,-76.86307654,,,,,,,,,,,,,,,,en,dylandy,11/23/15 16:43,,206,urn:uuid:b5cc258e-0e44-4ef3-aec8-0347246373ca,http://sernecportal.org/portal/collections/individual/index.php?occid=7968728
7968732,NCU,,,PreservedSpecimen,170f1315-27b3-48fa-a3c7-6e3bb47fee11,NCU00074614,183242,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon glomeratus var. pumilus ,14575,(Nash) Nash,Andropogon,glomeratus,var.,pumilus ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,North Carolina,Beaufort,,,,,,35.49474455,-76.86307654,,,,,,,,,,,,,,,,en,dylandy,11/25/15 9:57,,206,urn:uuid:170f1315-27b3-48fa-a3c7-6e3bb47fee11,http://sernecportal.org/portal/collections/individual/index.php?occid=7968732
7968737,NCU,,,PreservedSpecimen,500bab16-4ecc-4b0e-98cf-f9a7b0cdae1f,NCU00074620,570373,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon glomeratus var. pumilus ,14575,(Nash) Nash,Andropogon,glomeratus,var.,pumilus ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,North Carolina,Brunswick,,,,,,33.96338911,-78.05986393,,,,,,,,,,,,,,,,en,dylandy,11/25/15 9:57,,206,urn:uuid:500bab16-4ecc-4b0e-98cf-f9a7b0cdae1f,http://sernecportal.org/portal/collections/individual/index.php?occid=7968737
7968739,NCU,,,PreservedSpecimen,0a59665c-db6d-45a1-b3c7-94e251731476,NCU00074621,186145,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon glomeratus var. pumilus ,14575,(Nash) Nash,Andropogon,glomeratus,var.,pumilus ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,North Carolina,Brunswick,,,,,,33.96338911,-78.05986393,,,,,,,,,,,,,,,,en,dylandy,11/25/15 9:57,,206,urn:uuid:0a59665c-db6d-45a1-b3c7-94e251731476,http://sernecportal.org/portal/collections/individual/index.php?occid=7968739
7968741,NCU,,,PreservedSpecimen,ae9e48ea-a106-4af7-b8a7-21f5ea604249,NCU00074622,24418,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon glomeratus var. pumilus ,14575,(Nash) Nash,Andropogon,glomeratus,var.,pumilus ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,North Carolina,Brunswick,,,,,,33.96338911,-78.05986393,,,,,,,,,,,,,,,,en,dylandy,11/25/15 9:57,,206,urn:uuid:ae9e48ea-a106-4af7-b8a7-21f5ea604249,http://sernecportal.org/portal/collections/individual/index.php?occid=7968741
7968744,NCU,,,PreservedSpecimen,db83737b-f96d-41d0-990e-e36c410e510a,NCU00075782,494814,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon glomeratus var. pumilus ,14575,(Nash) Nash,Andropogon,glomeratus,var.,pumilus ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,North Carolina,Carteret,,,,,,34.8327128,-76.67067659,,,,,,,,,,,,,,,,en,dylandy,11/25/15 9:57,,206,urn:uuid:db83737b-f96d-41d0-990e-e36c410e510a,http://sernecportal.org/portal/collections/individual/index.php?occid=7968744
7968746,NCU,,,PreservedSpecimen,39268b31-daaf-4b1f-b4fa-c1dbaf0de3c0,NCU00075783,494813,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon glomeratus var. pumilus ,14575,(Nash) Nash,Andropogon,glomeratus,var.,pumilus ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,North Carolina,Carteret,,,,,,34.8327128,-76.67067659,,,,,,,,,,,,,,,,en,dylandy,11/25/15 9:57,,206,urn:uuid:39268b31-daaf-4b1f-b4fa-c1dbaf0de3c0,http://sernecportal.org/portal/collections/individual/index.php?occid=7968746
7968748,NCU,,,PreservedSpecimen,33f4acbf-e352-4827-9471-39b569cb6520,NCU00075781,494812,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon glomeratus var. pumilus ,14575,(Nash) Nash,Andropogon,glomeratus,var.,pumilus ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,North Carolina,Carteret,,,,,,34.8327128,-76.67067659,,,,,,,,,,,,,,,,en,dylandy,11/25/15 9:57,,206,urn:uuid:33f4acbf-e352-4827-9471-39b569cb6520,http://sernecportal.org/portal/collections/individual/index.php?occid=7968748
7968751,NCU,,,PreservedSpecimen,88b968d9-f20a-4f76-85a0-95f8912a8b4c,NCU00074801,2789,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon glomeratus var. pumilus ,14575,(Nash) Nash,Andropogon,glomeratus,var.,pumilus ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,North Carolina,Carteret,,,,,,34.8327128,-76.67067659,,,,,,,,,,,,,,,,en,dylandy,11/25/15 9:57,,206,urn:uuid:88b968d9-f20a-4f76-85a0-95f8912a8b4c,http://sernecportal.org/portal/collections/individual/index.php?occid=7968751
7968754,NCU,,,PreservedSpecimen,167c46ae-7bcc-4826-87da-dde598b82f50,NCU00074804,398123,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon glomeratus var. pumilus ,14575,(Nash) Nash,Andropogon,glomeratus,var.,pumilus ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,North Carolina,Carteret,,,,,,34.8327128,-76.67067659,,,,,,,,,,,,,,,,en,dylandy,11/25/15 9:57,,206,urn:uuid:167c46ae-7bcc-4826-87da-dde598b82f50,http://sernecportal.org/portal/collections/individual/index.php?occid=7968754
7968759,NCU,,,PreservedSpecimen,9b2fe423-bc5a-4915-a387-57cfc8587e1b,NCU00074805,5868,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon glomeratus var. pumilus ,14575,(Nash) Nash,Andropogon,glomeratus,var.,pumilus ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,North Carolina,Carteret,,,,,,34.8327128,-76.67067659,,,,,,,,,,,,,,,,en,dylandy,11/25/15 9:57,,206,urn:uuid:9b2fe423-bc5a-4915-a387-57cfc8587e1b,http://sernecportal.org/portal/collections/individual/index.php?occid=7968759
7968763,NCU,,,PreservedSpecimen,10057fa7-e210-442b-8d8e-9f97429111ad,NCU00128167,596817,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon glomeratus var. pumilus ,14575,(Nash) Nash,Andropogon,glomeratus,var.,pumilus ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,North Carolina,Catawba,,,,,,35.66263814,-81.21443507,,,,,,,,,,,,,,,,en,dylandy,11/25/15 9:57,,206,urn:uuid:10057fa7-e210-442b-8d8e-9f97429111ad,http://sernecportal.org/portal/collections/individual/index.php?occid=7968763
7968767,NCU,,,PreservedSpecimen,5bc28acf-7234-4829-98d7-2b97ea1a7a99,NCU00074816,405087,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon glomeratus var. pumilus ,14575,(Nash) Nash,Andropogon,glomeratus,var.,pumilus ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,North Carolina,Dare,,,,,,35.77146061,-75.80088874,,,,,,,,,,,,,,,,en,dylandy,11/25/15 9:57,,206,urn:uuid:5bc28acf-7234-4829-98d7-2b97ea1a7a99,http://sernecportal.org/portal/collections/individual/index.php?occid=7968767
7968770,NCU,,,PreservedSpecimen,df7da9c8-8467-4a96-8a45-bd18d39ba1fb,NCU00074817,56356,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon glomeratus var. pumilus ,14575,(Nash) Nash,Andropogon,glomeratus,var.,pumilus ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,North Carolina,Dare,,,,,,35.77146061,-75.80088874,,,,,,,,,,,,,,,,en,dylandy,11/25/15 9:57,,206,urn:uuid:df7da9c8-8467-4a96-8a45-bd18d39ba1fb,http://sernecportal.org/portal/collections/individual/index.php?occid=7968770
7968777,NCU,,,PreservedSpecimen,e7a406a8-d934-4617-823e-9ff7cc063b7f,NCU00074818,405088,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon glomeratus var. pumilus ,14575,(Nash) Nash,Andropogon,glomeratus,var.,pumilus ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,North Carolina,Hyde,,,,,,35.53180783,-76.24849083,,,,,,,,,,,,,,,,en,dylandy,11/25/15 9:57,,206,urn:uuid:e7a406a8-d934-4617-823e-9ff7cc063b7f,http://sernecportal.org/portal/collections/individual/index.php?occid=7968777
7968778,NCU,,,PreservedSpecimen,9df5e0f2-46f5-4f48-bac6-457037119403,NCU00074819,270255,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon glomeratus var. pumilus ,14575,(Nash) Nash,Andropogon,glomeratus,var.,pumilus ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,North Carolina,Dare,,,,,,35.77146061,-75.80088874,,,,,,,,,,,,,,,,en,dylandy,11/25/15 9:57,,206,urn:uuid:9df5e0f2-46f5-4f48-bac6-457037119403,http://sernecportal.org/portal/collections/individual/index.php?occid=7968778
7968780,NCU,,,PreservedSpecimen,5736e75d-be1e-4b6b-9add-144b55ec21ea,NCU00074832,179520,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon glomeratus var. pumilus ,14575,(Nash) Nash,Andropogon,glomeratus,var.,pumilus ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,North Carolina,Hyde,,,,,,35.53180783,-76.24849083,,,,,,,,,,,,,,,,en,dylandy,11/25/15 9:57,,206,urn:uuid:5736e75d-be1e-4b6b-9add-144b55ec21ea,http://sernecportal.org/portal/collections/individual/index.php?occid=7968780
7968782,NCU,,,PreservedSpecimen,36ba6636-ebb3-44da-94f6-669793216e1e,NCU00128919,597016,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon glomeratus var. pumilus ,14575,(Nash) Nash,Andropogon,glomeratus,var.,pumilus ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,North Carolina,Iredell,,,,,,35.80721882,-80.87364479,,,,,,,,,,,,,,,,en,dylandy,11/25/15 9:57,,206,urn:uuid:36ba6636-ebb3-44da-94f6-669793216e1e,http://sernecportal.org/portal/collections/individual/index.php?occid=7968782
7968785,NCU,,,PreservedSpecimen,f1d27f0c-afa2-43c3-bb0c-0da3be855feb,NCU00074841,274892,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon glomeratus var. pumilus ,14575,(Nash) Nash,Andropogon,glomeratus,var.,pumilus ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,North Carolina,New Hanover,,,,,,34.10463251,-77.89212633,,,,,,,,,,,,,,,,en,dylandy,11/25/15 9:57,,206,urn:uuid:f1d27f0c-afa2-43c3-bb0c-0da3be855feb,http://sernecportal.org/portal/collections/individual/index.php?occid=7968785
7968792,NCU,,,PreservedSpecimen,5e8bf131-8647-4a0b-aaa7-eb323be4922f,NCU00074845,149487,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon glomeratus var. pumilus ,14575,(Nash) Nash,Andropogon,glomeratus,var.,pumilus ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,North Carolina,Pasquotank,,,,,,36.29741988,-76.28674077,,,,,,,,,,,,,,,,en,dylandy,11/25/15 9:57,,206,urn:uuid:5e8bf131-8647-4a0b-aaa7-eb323be4922f,http://sernecportal.org/portal/collections/individual/index.php?occid=7968792
7968795,NCU,,,PreservedSpecimen,375db94c-cf6c-4acd-a6e3-ff0436094e1b,NCU00074849,479045,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon glomeratus var. pumilus ,14575,(Nash) Nash,Andropogon,glomeratus,var.,pumilus ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,North Carolina,Randolph,,,,,,35.7102791,-79.80603396,,,,,,,,,,,,,,,,en,dylandy,11/25/15 9:57,,206,urn:uuid:375db94c-cf6c-4acd-a6e3-ff0436094e1b,http://sernecportal.org/portal/collections/individual/index.php?occid=7968795
7968796,NCU,,,PreservedSpecimen,19eacd3b-8272-4b29-b880-742f6886a893,NCU00027609,568718,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon glomeratus var. pumilus ,14575,(Nash) Nash,Andropogon,glomeratus,var.,pumilus ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,North Carolina,Richmond,,,,,,35.00593583,-79.7479669,,,,,,,,,,,,,,,,en,dylandy,11/25/15 9:57,,206,urn:uuid:19eacd3b-8272-4b29-b880-742f6886a893,http://sernecportal.org/portal/collections/individual/index.php?occid=7968796
7968798,NCU,,,PreservedSpecimen,71488f3d-d110-40b0-a9a0-efea11cb6049,NCU00027610,568719,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon glomeratus var. pumilus ,14575,(Nash) Nash,Andropogon,glomeratus,var.,pumilus ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,North Carolina,Richmond,,,,,,35.00593583,-79.7479669,,,,,,,,,,,,,,,,en,dylandy,11/25/15 9:57,,206,urn:uuid:71488f3d-d110-40b0-a9a0-efea11cb6049,http://sernecportal.org/portal/collections/individual/index.php?occid=7968798
